,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
1398,2026-03-18,SH601288,0.004868927877396345,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1399,2026-03-18,SH601238,-0.011157739907503128,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1400,2026-03-18,SH601236,0.013194420374929905,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1401,2026-03-18,SH601229,0.04285247623920441,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1402,2026-03-18,SH601225,0.004282708745449781,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1403,2026-03-18,SH601211,-0.004809293430298567,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1404,2026-03-18,SH601186,0.00332836527377367,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1405,2026-03-18,SH601169,0.04945124313235283,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1406,2026-03-18,SH601166,0.01708630472421646,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1407,2026-03-18,SH601138,-0.032043181359767914,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1408,2026-03-18,SH601136,0.009266597218811512,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1409,2026-03-18,SH601127,-0.008091726340353489,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1410,2026-03-18,SH601360,-0.01607684977352619,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1411,2026-03-18,SH601816,0.028655599802732468,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1412,2026-03-18,SH601377,0.005920649506151676,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1413,2026-03-18,SH601398,0.04246718809008598,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1414,2026-03-18,SH601800,-0.01075403019785881,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1415,2026-03-18,SH601788,0.013680743984878063,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1416,2026-03-18,SH601766,0.006303582340478897,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1417,2026-03-18,SH601728,0.011386663652956486,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1418,2026-03-18,SH601698,-0.022222883999347687,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1419,2026-03-18,SH601689,-0.010524492710828781,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1420,2026-03-18,SH601688,0.009946951642632484,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1421,2026-03-18,SH601669,-0.009595710784196854,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1422,2026-03-18,SH601668,0.033186860382556915,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1423,2026-03-18,SH601658,0.022259190678596497,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1424,2026-03-18,SH601633,-0.00853736512362957,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1425,2026-03-18,SH601628,0.007801633793860674,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1426,2026-03-18,SH601618,-0.002024360466748476,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1427,2026-03-18,SH601607,0.01291808020323515,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1428,2026-03-18,SH601601,-0.01543359737843275,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1429,2026-03-18,SH601600,0.0940011516213417,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1430,2026-03-18,SH601456,0.02567361854016781,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1431,2026-03-18,SH601390,0.007319130003452301,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1432,2026-03-18,SH601117,-0.01386127807199955,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1433,2026-03-18,SH688082,0.00762315234169364,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1434,2026-03-18,SH688126,-0.02171766199171543,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1435,2026-03-18,SZ002241,0.023851394653320312,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1436,2026-03-18,SZ002236,0.0007402293849736452,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1437,2026-03-18,SZ002230,0.005409293808043003,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1438,2026-03-18,SZ002179,-0.029539529234170914,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1439,2026-03-18,SZ002142,0.010819702409207821,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1440,2026-03-18,SZ002074,-0.00909152440726757,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1441,2026-03-18,SZ002050,-0.031584590673446655,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1442,2026-03-18,SZ002049,0.03216487914323807,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1443,2026-03-18,SZ002028,-0.059153616428375244,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1444,2026-03-18,SZ002027,0.0012754850322380662,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1445,2026-03-18,SZ002001,0.17156760394573212,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1446,2026-03-18,SZ001979,0.017523376271128654,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1447,2026-03-18,SZ001965,0.009253795258700848,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1448,2026-03-18,SZ001391,-0.010098878294229507,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1449,2026-03-18,SZ000999,0.03130020201206207,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1450,2026-03-18,SZ000983,-0.0011691063409671187,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1451,2026-03-18,SZ000977,-0.0025598229840397835,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1452,2026-03-18,SZ002252,0.00033323944080621004,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1453,2026-03-18,SZ000975,-0.01750572770833969,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1454,2026-03-18,SZ002304,0.17831005156040192,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1455,2026-03-18,SZ002352,0.006569017190486193,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1456,2026-03-18,SZ002714,0.0007430072873830795,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1457,2026-03-18,SZ002709,-0.0010831152321770787,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1458,2026-03-18,SZ002648,-0.03011247329413891,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1459,2026-03-18,SZ002625,-0.04282195493578911,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1460,2026-03-18,SZ002601,-0.0033644544892013073,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1461,2026-03-18,SZ002600,0.0010396660072728992,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1462,2026-03-18,SZ002594,-0.06080552190542221,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1463,2026-03-18,SZ002493,0.03691119700670242,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1464,2026-03-18,SZ002475,-0.0322948582470417,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1465,2026-03-18,SZ002466,0.006449053063988686,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1466,2026-03-18,SZ002463,-0.05364149808883667,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1467,2026-03-18,SZ002460,-0.03900279849767685,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1468,2026-03-18,SZ002459,0.0038116415962576866,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1469,2026-03-18,SZ002422,0.0024413750506937504,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1470,2026-03-18,SZ002415,-0.03949693590402603,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1471,2026-03-18,SZ002384,-0.541824221611023,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1472,2026-03-18,SZ002371,-0.004797057248651981,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1473,2026-03-18,SZ002311,-0.001553946640342474,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1474,2026-03-18,SH688111,-0.008229980245232582,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1475,2026-03-18,SZ000963,-0.011661197058856487,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1476,2026-03-18,SZ000895,0.014939946122467518,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1477,2026-03-18,SZ000301,-0.0210561603307724,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1478,2026-03-18,SZ000166,0.010855871252715588,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1479,2026-03-18,SZ000157,-0.013921583071351051,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1480,2026-03-18,SZ000100,-0.03817425295710564,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1481,2026-03-18,SZ000063,-0.026657667011022568,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1482,2026-03-18,SZ000002,0.0012763325357809663,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1483,2026-03-18,SZ000001,0.02216198667883873,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1484,2026-03-18,SH688981,0.016301695257425308,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1485,2026-03-18,SH688506,-0.032779522240161896,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1486,2026-03-18,SH688472,-0.02471255324780941,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1487,2026-03-18,SH688396,0.014920071698725224,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1488,2026-03-18,SH688303,-0.05545857176184654,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1489,2026-03-18,SH688271,-0.012161053717136383,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1490,2026-03-18,SH688256,-0.02227436937391758,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1491,2026-03-18,SH688223,0.07941390573978424,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1492,2026-03-18,SH688187,-0.018239522352814674,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1493,2026-03-18,SH688169,-0.003914874047040939,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1494,2026-03-18,SZ000333,0.02930537611246109,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1495,2026-03-18,SZ000938,0.016019418835639954,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1496,2026-03-18,SZ000338,-0.11097384244203568,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1497,2026-03-18,SZ000425,-0.02241363376379013,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1498,2026-03-18,SZ000876,0.014186865650117397,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1499,2026-03-18,SZ000858,0.016459519043564796,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1500,2026-03-18,SZ000807,0.03571547940373421,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1501,2026-03-18,SZ000792,-0.027863746508955956,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1502,2026-03-18,SZ000786,-0.01589418202638626,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1503,2026-03-18,SZ000776,0.005838640499860048,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1504,2026-03-18,SZ000768,-0.012567773461341858,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1505,2026-03-18,SZ000725,-0.0327199250459671,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1506,2026-03-18,SZ000708,-0.022043660283088684,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1507,2026-03-18,SZ000661,0.05934104695916176,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1508,2026-03-18,SZ000651,0.02258068509399891,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1509,2026-03-18,SZ000630,0.0265616774559021,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1510,2026-03-18,SZ000625,-0.010444981046020985,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1511,2026-03-18,SZ000617,-0.13956359028816223,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1512,2026-03-18,SZ000596,-0.005476563703268766,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1513,2026-03-18,SZ000568,0.011821585707366467,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1514,2026-03-18,SZ000538,0.04418763145804405,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1515,2026-03-18,SZ000408,-0.03401990607380867,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1516,2026-03-18,SH601111,0.06773534417152405,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1517,2026-03-18,SH601100,-0.008718167431652546,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1518,2026-03-18,SH601088,0.014578095637261868,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1519,2026-03-18,SZ300628,-0.02887689881026745,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1520,2026-03-18,SZ300502,-0.046624623239040375,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1521,2026-03-18,SZ300498,0.024925947189331055,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1522,2026-03-18,SZ300476,-0.042335640639066696,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1523,2026-03-18,SZ300442,-0.12482187896966934,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1524,2026-03-18,SZ300433,0.01362353190779686,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1525,2026-03-18,SZ300418,-0.02224656008183956,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1526,2026-03-18,SZ300413,-0.026219535619020462,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1527,2026-03-18,SZ300408,-0.02016335353255272,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1528,2026-03-18,SZ300394,0.15178339183330536,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1529,2026-03-18,SZ300347,-0.007183250971138477,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1530,2026-03-18,SZ300316,0.006191342603415251,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1531,2026-03-18,SZ300308,-0.04977503418922424,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1532,2026-03-18,SZ300274,-0.027438325807452202,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1533,2026-03-18,SZ300251,0.019721101969480515,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1534,2026-03-18,SZ300124,-0.006311087403446436,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1535,2026-03-18,SZ300122,0.007838359102606773,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1536,2026-03-18,SZ300661,-0.039268359541893005,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1537,2026-03-18,SZ300059,-0.00957078579813242,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1538,2026-03-18,SZ300750,-0.029512891545891762,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1539,2026-03-18,SZ300760,0.00521383062005043,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1540,2026-03-18,SH600018,0.02383497729897499,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1541,2026-03-18,SH600016,0.0395791158080101,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1542,2026-03-18,SH600015,0.010749666951596737,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1543,2026-03-18,SH600011,-0.030830996111035347,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1544,2026-03-18,SH600010,-0.01854207180440426,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1545,2026-03-18,SH600009,0.013908076100051403,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1546,2026-03-18,SH600000,0.02928786538541317,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,6bd1cb171baf448b86fbc7a263362d8d,0.043,,,
1547,2026-03-18,SZ302132,-0.010668293572962284,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1548,2026-03-18,SZ301269,-0.02373751811683178,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1549,2026-03-18,SZ301236,-0.04656824469566345,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1550,2026-03-18,SZ300999,-0.006380036473274231,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1551,2026-03-18,SZ300979,-0.018618332222104073,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1552,2026-03-18,SZ300896,-0.007005616091191769,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1553,2026-03-18,SZ300866,-0.011243934743106365,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1554,2026-03-18,SZ300832,-0.025244491174817085,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
1555,2026-03-18,SZ300803,0.02402575872838497,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260317_11,ccc11caea84c43878240352a122800d2,0.028,,,
